game_id,pair_id,agent,opponent,agent_is_first,result,result_label,moves_agent,moves_total,complexity_total_ns,response_time_mean_ms,response_time_min_ms,response_time_max_ms,available_actions_mean,available_actions_min,available_actions_max,random_seed
794,RLPolicy_vs_MCTS1,MCTS1,RLPolicy,1,1,win,7,13,2541377100,363.0538714285714,89.0204,505.4628,7.0,7,7,3602343911267617998
795,RLPolicy_vs_MCTS1,RLPolicy,MCTS1,1,-1,loss,16,32,21108400,1.319275,0.2292,2.6501,6.8125,6,7,1479615006481351924
795,RLPolicy_vs_MCTS1,MCTS1,RLPolicy,0,1,win,16,32,6270155300,391.88470625,92.9436,591.1899,6.6875,5,7,1479615006481351924
796,RLPolicy_vs_MCTS1,RLPolicy,MCTS1,0,-1,loss,11,23,11583700,1.0530636363636365,0.1505,1.7399,6.2727272727272725,5,7,62852023686989128
796,RLPolicy_vs_MCTS1,MCTS1,RLPolicy,1,1,win,12,23,5035205100,419.600425,96.4421,510.3491,6.166666666666667,5,7,62852023686989128
797,RLPolicy_vs_MCTS1,RLPolicy,MCTS1,0,-1,loss,11,23,11034400,1.0031272727272726,0.0966,2.0768,6.818181818181818,6,7,145093959137963614
797,RLPolicy_vs_MCTS1,MCTS1,RLPolicy,1,1,win,12,23,4402663400,366.8886166666667,99.9805,497.9636,6.75,6,7,145093959137963614
798,RLPolicy_vs_MCTS1,RLPolicy,MCTS1,0,-1,loss,12,25,11164800,0.9304,0.1406,2.1597,7.0,7,7,5037184061195512416
798,RLPolicy_vs_MCTS1,MCTS1,RLPolicy,1,1,win,13,25,4494187300,345.70671538461534,111.788,527.4996,7.0,7,7,5037184061195512416
799,RLPolicy_vs_MCTS1,RLPolicy,MCTS1,0,-1,loss,6,13,4576600,0.7627666666666666,0.1061,1.4034,7.0,7,7,4568949057981638994
799,RLPolicy_vs_MCTS1,MCTS1,RLPolicy,1,1,win,7,13,2845619400,406.51705714285714,159.6261,505.9408,7.0,7,7,4568949057981638994
800,RLPolicy_vs_MCTS1,RLPolicy,MCTS1,0,-1,loss,10,21,11468000,1.1468,0.1662,2.4959,7.0,7,7,2162704827158185684
800,RLPolicy_vs_MCTS1,MCTS1,RLPolicy,1,1,win,11,21,5239789400,476.34449090909095,107.7012,589.7626,7.0,7,7,2162704827158185684
801,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,9,18,14696200,1.632911111111111,0.2673,2.5394,7.0,7,7,7627711851629032598
801,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,9,18,14402972700,1600.3303,0.2291,2135.9653,7.0,7,7,7627711851629032598
802,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,5,10,7642200,1.52844,0.9617,1.7616,7.0,7,7,895367197832169796
802,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,5,10,8257729200,1651.54584,0.1959,2095.1404,7.0,7,7,895367197832169796
803,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,5,11,9156700,1.83134,1.311,2.2487,7.0,7,7,4154320917111019937
803,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,6,11,10166903100,1694.48385,0.1896,2080.3538,7.0,7,7,4154320917111019937
804,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,14,29,23507200,1.6790857142857143,0.2336,3.3279,6.357142857142857,5,7,3055629284602353035
804,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,15,29,28846796900,1923.1197933333333,0.2323,2159.5415,6.333333333333333,5,7,3055629284602353035
805,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,6,11,5320000,0.8866666666666666,0.116,1.2373,7.0,7,7,6425829582575647990
805,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,5,11,6096161600,1219.23232,0.1014,2047.6972,7.0,7,7,6425829582575647990
806,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,5,9,4003200,0.80064,0.1032,1.0797,7.0,7,7,8988407655522088155
806,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,4,9,6093475300,1523.368825,0.935,2056.7511,7.0,7,7,8988407655522088155
807,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,6,13,5719000,0.9531666666666666,0.1245,1.2669,7.0,7,7,473156299736551406
807,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,7,13,12229977900,1747.1397,0.1654,2062.1107,7.0,7,7,473156299736551406
808,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,7,13,7542700,1.0775285714285714,0.1807,1.9387,7.0,7,7,3479480984682394623
808,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,6,13,8051787400,1341.9645666666668,0.1084,2027.9712,7.0,7,7,3479480984682394623
809,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,6,11,4846400,0.8077333333333334,0.1456,1.4769,7.0,7,7,6126962214923218899
809,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,5,11,6106079800,1221.21596,0.1074,2047.444,7.0,7,7,6126962214923218899
810,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,6,13,5128400,0.8547333333333333,0.109,1.2666,7.0,7,7,1338222477460805801
810,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,7,13,12222262800,1746.0375428571429,0.1264,2059.4877,7.0,7,7,1338222477460805801
811,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,6983500,0.9976428571428572,0.6355,1.2934,7.0,7,7,5464253999423797638
811,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10162742600,1451.8203714285714,0.0967,2052.3599,7.0,7,7,5464253999423797638
812,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,12,25,17634500,1.4695416666666667,0.1595,2.4445,6.916666666666667,6,7,3384531898145970828
812,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,13,25,24386188000,1875.8606153846154,0.2478,2053.538,6.923076923076923,6,7,3384531898145970828
813,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,6,12,6674500,1.1124166666666668,0.8974,1.3912,7.0,7,7,7256276824020437326
813,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,6,12,8094810800,1349.1351333333332,0.1019,2040.1764,7.0,7,7,7256276824020437326
814,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,8,16,7318100,0.9147625,0.1619,1.3138,7.0,7,7,3742149148603702625
814,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,8,16,12131523500,1516.4404375,0.0958,2047.0045,7.0,7,7,3742149148603702625
815,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,5,9,4213800,0.84276,0.1096,1.1934,7.0,7,7,8768319222139730383
815,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,4,9,6112878500,1528.219625,0.5759,2046.3746,7.0,7,7,8768319222139730383
816,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,5,10,4427100,0.88542,0.5845,1.0564,7.0,7,7,5308327687573879992
816,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,5,10,8104006700,1620.80134,0.1231,2046.8118,7.0,7,7,5308327687573879992
817,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,9,19,7318700,0.8131888888888889,0.1759,1.3558,6.888888888888889,6,7,5002389910552989064
817,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,10,19,18216869400,1821.68694,0.2126,2059.2896,6.8,6,7,5002389910552989064
818,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,8321100,1.1887285714285714,0.8142,1.7389,7.0,7,7,660513230648037269
818,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10082714000,1440.3877142857143,0.1765,2042.3426,7.0,7,7,660513230648037269
819,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,9,19,8341100,0.9267888888888889,0.1029,1.6168,7.0,7,7,5156679901048030490
819,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,10,19,18325904300,1832.59043,0.1904,2060.4206,7.0,7,7,5156679901048030490
820,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,7,13,6851000,0.9787142857142856,0.1273,1.3641,7.0,7,7,2327363598608548957
820,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,6,13,10141924500,1690.32075,1.2211,2053.9675,7.0,7,7,2327363598608548957
821,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,10904000,1.5577142857142856,0.7998,2.6206,7.0,7,7,8614466151872872351
821,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10440977400,1491.5682,0.1601,2125.1198,7.0,7,7,8614466151872872351
822,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,7,13,10738500,1.5340714285714285,0.236,2.2259,7.0,7,7,4720215538493221672
822,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,6,13,8088131100,1348.02185,0.1486,2035.5754,7.0,7,7,4720215538493221672
823,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,14,29,29279600,2.0914,0.1641,3.5561,6.642857142857143,5,7,6979214829480748620
823,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,15,29,28614070100,1907.6046733333333,0.3205,2148.9033,6.6,5,7,6979214829480748620
824,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,5,10,4540000,0.908,0.6022,1.1121,7.0,7,7,971135678914219691
824,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,5,10,8060717200,1612.14344,0.1297,2033.437,7.0,7,7,971135678914219691
825,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,5,10,4574500,0.9149,0.6315,1.1217,7.0,7,7,6617066958916640655
825,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,5,10,8054937200,1610.98744,0.1261,2027.9811,7.0,7,7,6617066958916640655
826,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,10,20,17320000,1.732,0.2139,3.0102,7.0,7,7,8518769793222896471
826,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,10,20,16461941900,1646.19419,0.2028,2090.1738,7.0,7,7,8518769793222896471
827,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,9,19,11255600,1.2506222222222223,0.246,2.254,6.777777777777778,6,7,7336162867022541946
827,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,10,19,18318354300,1831.83543,0.304,2092.6603,6.7,6,7,7336162867022541946
828,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,9438300,1.3483285714285713,0.1807,1.9499,7.0,7,7,5863707514964936274
828,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10322762900,1474.6804142857143,0.1548,2145.8883,7.0,7,7,5863707514964936274
829,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,7,13,10845400,1.5493428571428571,0.2084,2.1243,7.0,7,7,5243876675576022434
829,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,6,13,8212938800,1368.8231333333333,0.1692,2072.3094,7.0,7,7,5243876675576022434
830,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,10,20,14769200,1.47692,0.2289,2.3766,7.0,7,7,3074170897217684869
830,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,10,20,16521261600,1652.12616,0.146,2127.0146,7.0,7,7,3074170897217684869
831,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,14,28,17812600,1.2723285714285713,0.2404,2.6018,6.857142857142857,5,7,7787993998741385158
831,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,14,28,22670215000,1619.3010714285715,0.1548,2122.2534,6.785714285714286,5,7,7787993998741385158
832,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,9552200,1.3646,0.1771,1.8411,7.0,7,7,4520740617117085978
832,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10405450000,1486.492857142857,0.1538,2135.27,7.0,7,7,4520740617117085978
833,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,7,13,10812300,1.5446142857142857,0.1975,2.2293,7.0,7,7,6846523339392842038
833,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,6,13,10478767300,1746.4612166666668,1.6346,2118.2891,7.0,7,7,6846523339392842038
834,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,11,22,18070200,1.6427454545454545,0.2472,3.2827,7.0,7,7,7511217911028420216
834,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,11,22,18483811900,1680.3465363636362,0.2448,2105.5776,7.0,7,7,7511217911028420216
835,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,5,9,6644300,1.32886,0.1526,1.7893,7.0,7,7,3860313324981264815
835,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,4,9,6143118100,1535.779525,1.4645,2050.7346,7.0,7,7,3860313324981264815
836,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,7,13,10722800,1.5318285714285713,0.1985,2.1208,7.0,7,7,8273065191069648632
836,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,6,13,10227273200,1704.5455333333332,1.9004,2102.0856,7.0,7,7,8273065191069648632
837,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,9687300,1.3839,0.1791,1.7978,7.0,7,7,8716877066031882450
837,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10434087100,1490.5838714285715,0.1569,2127.0945,7.0,7,7,8716877066031882450
838,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,13,26,26750700,2.057746153846154,0.2067,4.3299,6.923076923076923,6,7,4926199952247500025
838,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,13,26,20737173300,1595.1671769230768,0.177,2126.3059,6.846153846153846,6,7,4926199952247500025
839,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,1,win,6,12,9277400,1.5462333333333333,0.2251,2.4045,7.0,7,7,5153720143844757746
839,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,-1,loss,6,12,10303608700,1717.2681166666669,1.8918,2115.9647,7.0,7,7,5153720143844757746
840,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,6,13,10385200,1.7308666666666668,1.4775,2.0789,7.0,7,7,5971310469356900595
840,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,7,13,12502105700,1786.0151,0.1853,2140.634,7.0,7,7,5971310469356900595
841,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,1,win,9,18,13065300,1.4517,0.1791,2.9799,7.0,7,7,3886963845763765945
841,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,-1,loss,9,18,14420983900,1602.3315444444445,0.2653,2121.3169,7.0,7,7,3886963845763765945
842,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,1,win,6,12,7159700,1.1932833333333333,0.1582,1.898,7.0,7,7,1041168027881011624
842,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,-1,loss,6,12,10233365500,1705.5609166666668,0.6696,2131.0553,7.0,7,7,1041168027881011624
843,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,6,11,5118100,0.8530166666666666,0.137,1.571,7.0,7,7,8251572944993439937
843,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,5,11,6069015400,1213.80308,0.0997,2039.3201,7.0,7,7,8251572944993439937
844,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,7027700,1.0039571428571428,0.8305,1.3527,7.0,7,7,4636056247382280675
844,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10125201800,1446.4574,0.0932,2047.4172,7.0,7,7,4636056247382280675
845,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,10,21,12269600,1.22696,0.2977,2.6756,6.6,5,7,8135488294797734535
845,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,11,21,20454724500,1859.520409090909,0.1678,2121.8702,6.454545454545454,5,7,8135488294797734535
846,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,6,11,8570600,1.4284333333333332,0.1821,1.9805,7.0,7,7,746048779250484446
846,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,5,11,8257230500,1651.4461,0.9288,2103.6814,7.0,7,7,746048779250484446
847,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,9940900,1.4201285714285714,0.1945,1.9602,7.0,7,7,3948325793081617952
847,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10304600600,1472.0858,0.1578,2099.2723,7.0,7,7,3948325793081617952
848,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,9,19,15640300,1.737811111111111,0.3146,2.8295,6.777777777777778,6,7,2225599486370945878
848,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,10,19,18814979600,1881.49796,0.3115,2167.2489,6.7,6,7,2225599486370945878
849,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,6,13,9387300,1.56455,0.1993,2.0674,7.0,7,7,8997743227893268836
849,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,7,13,12345381600,1763.625942857143,0.2433,2155.2202,7.0,7,7,8997743227893268836
850,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,9218700,1.316957142857143,0.1783,1.8597,7.0,7,7,1103721331247445383
850,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10316923300,1473.8461857142856,0.1549,2081.8439,7.0,7,7,1103721331247445383
851,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,10,21,18961400,1.89614,0.3131,3.3827,6.9,6,7,3923440153868485294
851,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,11,21,20602393100,1872.9448272727273,0.3341,2139.1076,6.818181818181818,6,7,3923440153868485294
852,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,8,17,11086500,1.3858125,0.1088,2.4692,7.0,7,7,1377966588426601149
852,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,9,17,16546456800,1838.4952,0.243,2123.085,7.0,7,7,1377966588426601149
853,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,8,15,13903800,1.737975,0.2393,2.6605,7.0,7,7,8624709435954509487
853,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,7,15,8345123600,1192.1605142857145,0.1624,2131.2295,7.0,7,7,8624709435954509487
854,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,9,18,17396100,1.9329,1.1121,3.2153,7.0,7,7,7294030941320650094
854,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,9,18,12294182100,1366.0202333333332,0.1577,2090.4408,7.0,7,7,7294030941320650094
855,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,6,13,8921400,1.4869,0.2347,2.355,7.0,7,7,8861576123728082049
855,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,7,13,12415897600,1773.6996571428572,0.3057,2134.2327,7.0,7,7,8861576123728082049
856,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,7,14,7627300,1.0896142857142856,0.5005,1.4961,7.0,7,7,2739768907204340699
856,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,7,14,10098427900,1442.632557142857,0.0956,2030.4668,7.0,7,7,2739768907204340699
857,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,9,19,10602800,1.178088888888889,0.1522,2.9711,7.0,7,7,2784796930925180970
857,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,10,19,16245546100,1624.55461,0.2447,2064.3532,7.0,7,7,2784796930925180970
858,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,6,11,9003300,1.50055,0.2127,2.2648,7.0,7,7,3885207758801896225
858,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,5,11,6224268100,1244.85362,0.16,2105.6456,7.0,7,7,3885207758801896225
859,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,6,11,7032600,1.1721,0.2219,2.0352,7.0,7,7,2910307947446981000
859,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,5,11,6091463800,1218.29276,0.1895,2045.0494,7.0,7,7,2910307947446981000
860,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,14,28,31572600,2.255185714285714,0.2176,3.7671,6.714285714285714,6,7,4244808426598536020
860,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,14,28,24362258800,1740.161342857143,0.2028,2058.6063,6.714285714285714,6,7,4244808426598536020
861,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,5,11,6264900,1.25298,0.1553,1.8284,7.0,7,7,6382387664200773074
861,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,6,11,8231312200,1371.8853666666666,0.1743,2070.9623,7.0,7,7,6382387664200773074
862,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,6,12,10074400,1.6790666666666667,1.4253,1.8547,7.0,7,7,3124644553787082222
862,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,6,12,6183795000,1030.6325,0.1592,2107.3976,7.0,7,7,3124644553787082222
863,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,6,12,10584600,1.7641,1.5233,2.1215,7.0,7,7,2366496466160358929
863,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,6,12,8343063600,1390.5106,0.1569,2109.2559,7.0,7,7,2366496466160358929
864,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,7,15,8190100,1.1700142857142857,0.1728,1.9902,7.0,7,7,6549432094630713740
864,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,8,15,14391111500,1798.8889375,0.2315,2116.0556,7.0,7,7,6549432094630713740
865,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,6,12,9647400,1.6079,1.3891,1.8514,7.0,7,7,3392198353206526788
865,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,6,12,6197578900,1032.9298166666667,0.1527,2077.6531,7.0,7,7,3392198353206526788
866,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,6,12,10738200,1.7897,1.5093,2.1704,7.0,7,7,3337338096735991366
866,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,6,12,8220017400,1370.0029,0.1581,2079.9125,7.0,7,7,3337338096735991366
867,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,1,win,10,20,13577000,1.3577,0.1553,2.9224,7.0,7,7,4043105707864669437
867,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,-1,loss,10,20,16681950600,1668.19506,0.2314,2122.2497,7.0,7,7,4043105707864669437
868,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,6,13,9737200,1.6228666666666667,0.9234,1.9171,7.0,7,7,6075483683628874686
868,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,7,13,12290317800,1755.7596857142855,0.1873,2088.152,7.0,7,7,6075483683628874686
869,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,6,12,9559700,1.5932833333333332,1.2014,1.8926,7.0,7,7,8873693925128969727
869,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,6,12,6174719600,1029.1199333333334,0.1676,2083.2631,7.0,7,7,8873693925128969727
870,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,-1,loss,6,12,10557100,1.7595166666666668,1.4672,2.1057,7.0,7,7,2976338448896401893
870,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,1,win,6,12,8358607700,1393.1012833333332,0.1579,2132.0021,7.0,7,7,2976338448896401893
871,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,7,15,12888700,1.841242857142857,0.1633,2.6766,7.0,7,7,198158786434493365
871,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,1,1,win,8,15,14587009500,1823.3761875,0.2533,2145.4094,7.0,7,7,198158786434493365
872,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,1,1,win,12,23,18894800,1.5745666666666667,0.2235,3.5046,7.0,7,7,3213571716401901195
872,RLPolicy_vs_RandomBeaterPro,RandomBeaterPro,RLPolicy,0,-1,loss,11,23,18497132600,1681.557509090909,0.1803,2123.8899,7.0,7,7,3213571716401901195
873,RLPolicy_vs_RandomBeaterPro,RLPolicy,RandomBeaterPro,0,-1,loss,6,13,9989200,1.6648666666666667,0.9696,2.0067,7.0,7,7,716768992448514705
